Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309675,Boise Farmers' Market,,,info@theboisefarmersmarket.com,,http://theboisefarmersmarket.com/,https://www.facebook.com/TheBoiseFarmersMarket,,,,,,"1080 W. Front St. , Boise, ID, 83702",Idaho,Boise,1080 W. Front St.,83702,-116.20821440844799,43.615759307620955,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309676,Bonners Ferry Farmers' Market,,,sora@colddreams.net,208-267-7987,http://www.bonnersferryfarmersmarket.org/,https://www.facebook.com/BonnersFerryFarmersMarket,,,,,,"Kootenai St. & Hwy. 95, City parking lot, Bonners Ferry, ID, 83845",Idaho,Bonners Ferry,Kootenai St. & Hwy. 95,83845,-116.30943003870055,48.69656001156966,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309677,Caldwell Farmers' Market,,,smcgregor@olvcaldwell.org,208-454-1853,http://www.caldwellidfarmersmarket.com/,http://www.facebook.com/pages/Caldwell-Farmers-Market/78644466683,,,,,,"Arthur St. and Kimball St., Between Kimball and 7th St., Caldwell, ID, 83605",Idaho,Caldwell,Arthur St. and Kimball St,83605,-116.68804999286684,43.66562002043503,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309678,Cambridge Farmers' Market,,,,208-257-8349,,,,,,,,"Tower Park, Cambridge, ID, 83610",Idaho,Cambridge,Tower Park,83610,-0.18421857374422634,52.34942018770729,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309679,Capital City Public Market,,,karen@capitalcitypublicmarket.com,208-345-9287,http://www.capitalcitypublicmarket.com,https://www.facebook.com/capitalcitypublicmarket,,,,,,"N. 8th St. and Bannock St., Between Bannock St. & Idaho St., Boise, ID, 83701",Idaho,Boise,N. 8th St. and Bannock St.,83701,-116.20203003110458,43.61714998894237,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309680,Challis Community Farmers' Market,,,tgroman@hotmail.com,208-879-6121,,https://www.facebook.com/Challis-Community-Farmers-Market-129191630595319,,,,,,"Clinic Rd. and Hwy. 93 N., Challis City Park, Challis, ID, 83226",Idaho,Challis,Clinic Rd. and Hwy. 93 N.,83226,-114.22169996156437,44.510680020093304,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309681,Crossroads Farmers' Market,,,crossroadsfarmersmarket@gmail.com,208-544-2444,,https://www.facebook.com/Cross-Roads-Farmers-Market-111625712197015,,,,,,"111 W. B St., County Courthouse Lawn, Shoshone, ID, 83352",Idaho,Shoshone,111 W. B St.,83352,-114.4080953399897,42.93379696917901,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309682,Crouch Farmers' Market,,,churchesbackyardfarm@frontier.net,208-793-2679,,,,,,,,"1021 Old Crouch Rd., in the Merc Parking Lot, Crouch, ID, 83622",Idaho,Crouch,1021 Old Crouch Rd.,83622,-115.96988299673883,44.1143939896088,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309683,Eagle Saturday Farmers' Market,,,eaglesaturdaymarket@gmail.com,208-919-2027,https://www.facebook.com/eaglesaturdaymarket,https://www.facebook.com/eaglesaturdaymarket,,,,,,"222 E. State St., Heritage Park, Eagle, ID, 83616",Idaho,Eagle,222 E. State St.,83616,-116.35106298472185,43.69518195980675,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309684,Farmers Market @ Liberty Square in Ammon,,,,208-552-3381,,,,,,,,"2475 S. Ammon Rd. Ammon, ID 83406",Idaho,AMMON,2475 S RD,83406,-111.96420589991915,43.47538200330484,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309685,Farmers' Market at Downtown Alive,,,,,,,,,,,,"Main Ave. N. and Shoshone St. N., between Shoshone St. and Gooding St., Twin Falls, ID, 83301",Idaho,Twin Falls,Main Ave. N. and Shoshone St. N,83301,-114.47007000188812,42.55583998866186,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309686,Farmers' Market at Sandpoint,,,sandpointfarmersmarket@yahoo.com,208-597-3355,http://www.sandpointfarmersmarket.com/index.html,https://www.facebook.com/pages/Farmers-Market-at-Sandpoint/126089682046,,,,,,"3rd Ave. and Oak St., Farmin Park, Sandpoint, ID, 83864",Idaho,Sandpoint,3rd Ave. and Oak St.,83864,-116.55031001034672,48.27507999179656,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309687,Farmers' Market at the Mall,,,farmersmarketinthemall@gmail.com,208-237-9674,,https://www.facebook.com/Farmers-Market-In-The-Mall-125580510807778,,,,,,"4155 Yellowstone Hwy., Pine Ridge Mall, Chubbuck, ID, 83202",Idaho,Chubbuck,4155 Yellowstone Hwy.,83202,-112.46632882562187,42.90828546870246,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309688,Henry's Fork Farmers' Market in Ashton,,,ewnme@ida.net,208-206-5657,,https://www.facebook.com/Henrys-Fork-Farmers-Market-173934245985771,,,,,,"204 Main St., Ashton, ID, 83420",Idaho,Ashton,204 Main St.,83420,-111.45254202720362,44.071059005368056,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309689,Hope Farmers Market,,,,,,,,,,,,"415 Wellington Place - Hope Memorial Community Center Hope, ID 83836",Idaho,HOPE,415 WELLINGTON PL,83836,-116.28805707832889,48.238159561229956,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309690,Jerome Farmers' Market,,,farmersmarketcr@gmail.com,208-731-8394,http://jeromemrktlocation.blogspot.com/,https://www.facebook.com/Jerome-Farmers-Market-108893192529782,,,,,,"392 E. 300 S., Mountain View Barn, Jerome, ID, 83338",Idaho,Jerome,392 E. 300 S.,83338,-114.44428701626336,42.68125698095247,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309691,Ketchum Farmers' Market,,,lynea_newc@yahoo.com,208-788-2889,http://wrfarmersmarket.org/ketchum-market/,https://www.facebook.com/WRFarmersMarket,,,,,,"4th St. at East Ave., Ketchum, ID, 83327",Idaho,Ketchum,4th St. at East Ave.,83327,-114.36333995981298,43.6823500058066,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309692,Kuna Farmers' Market,,,President@kunafarmersmarket.com,208-922-5113,http://www.kunafarmersmarket.com,https://www.facebook.com/pages/Kuna-Farmers-Market/104827502889837,,,,,,"201 W. Main St. , Kuna City Park, Kuna, ID, 83643",Idaho,Kuna,201 W. Main St.,83643,-116.41535198149055,43.49032001732397,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309693,Lemhi County Farmers Market,,,,208-993-0149,,,,,,,,"103 Main Street Salmon, ID 83467",Idaho,SALMON,103 MAIN ST,83467,-113.89763659054694,45.177104210353846,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309694,McCall Farmers' Market,,,susiem@vidagroup.net,208-634-9777,,https://www.facebook.com/pages/McCalls-Farmers-Market/157164944296180,,,,,,"Pine St. at Lenore St., McCall, ID, 83638",Idaho,McCall,Pine St. at Lenore St.,83638,-116.0961658401285,44.912330974589366,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309695,Meridian Farmers' Market and Bazaar,,,,208-376-2610,http://www.MeridianFarmersMarket.com,,,,,,,"1200 N. Eagle Rd. (Meridian Crossroads Shopping Ctr) Meridian, ID 83642",Idaho,MERIDIAN,1200 N EAGLE RD,83642,-116.35457419970486,43.61582856316143,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309696,Mountain Home Farmers' Market,,,probookkeeping_sheri@yahoo.com,208-587-3134,,,,,,,,"735 E. 10th N., Railroad Park , Mountain Home, ID, 83647",Idaho,Mountain Home,735 E. 10th N.,83647,-115.69067803010842,43.1408869815715,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309697,Nampa Farmers' Market,,,marketmanager@nampafarmersmarket.com,208-461-4807,http://www.nampafarmersmarket.com,http://www.facebook.com/nampa.farmersmarket,,,,,,"1350 Front St., Nampa, ID, 83687",Idaho,Nampa,1350 Front St.,83687,-116.55725940825866,43.578445741057024,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309698,North End Organic Nursery Farmers' Market,,,info@northendnursery.com,208-389-4769,,,,,,,,"3777 Chinden Blvd., Garden City, ID, 83714",Idaho,Garden City,3777 Chinden Blvd.,83714,-116.24390604687525,43.62593136691575,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309699,Oregon Trail Farmers' Market,,,,208-425-3846,,https://www.facebook.com/Oregon-Trail-Farmers-Market-of-Soda-Springs-Idaho-USA-136496649722048,,,,,,"Soda Springs City Park, Soda Springs, ID, 83276",Idaho,Soda Springs,Soda Springs City Park,83276,-111.59918499999998,42.656840000000045,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309700,Parma Farmers' Market,,,,,,,,,,,,"504 E. Grove, Parma, ID, 83660",Idaho,Parma,504 E. Grove,83660,-116.94162774309488,43.784221455287884,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309701,Portneuf Valley Farmers Market,,,,208-705-7333,http://www.portneufvalleyfarmersmarket.com,,,,,,,"420 N. Main St. Pocatello, ID 83204",Idaho,POCATELLO,420 N MAIN ST,83204,-112.45344549799901,42.864562925485316,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309702,Teton Valley Farmers' Market,,,tetonvalleyfarmersmarket@yahoo.com,208-354-2816,,https://www.facebook.com/TetonValleyFarmersMarket,,,,,,"60 S. Main St., Driggs, ID, 83422",Idaho,Driggs,60 S. Main St.,83422,-111.11109078937024,43.72246066368158,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309703,Tuesday Growers Market,,,,208-882-9053,,,,,,,,"412 E. 3rd St., Moscow, ID, 83843",Idaho,Moscow,412 E. 3rd St.,83843,-116.99679096497394,46.73241823123363,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309704,Wood River Farmers Market Association - Hailey/Ketchum,,,,208-788-7052,,,,,,,,"1630 Heroic Rd. Hailey, ID 83333",Idaho,HAILEY,1630 HEROIC RD,83333,-114.31930505688632,43.53725155198631,,
on-farm market,"Aug 15th, 2014",default-onfarmmarket-4-3.jpg,700588,Preston Berry Farms,,Stan & Annette Carpenter,prestonberryfarms@live.com,208-540-0232,Prestonberryfarms@live.com,https://www.facebook.com/pages/Preston-Berry-Farms/282551275111518,,,,,,"660 South State Street, Preston, Idaho 83263",Idaho,Preston,660 South State Street,83263,-111.87666,42.0842998,,
on-farm market,"Aug 27th, 2014",default-onfarmmarket-4-3.jpg,700709,Bradys Plant Ranch,,,john@bradysbeef.com,208 897 5206,www.bradysplantranch.com,,,,,,,"3525 E. Virginia Road, Downey, Idaho 83234",Idaho,Downey,3525 E. Virginia Road,83234,-112.15861,42.5034199,,
on-farm market,"Aug 7th, 2014",default-onfarmmarket-4-3.jpg,700674,Wee Kings Orchard,,,mking2955@gmail.com,208-398-8047,,,,,,,,"2955 West South Slope Road, Emmett, Idaho 83617",Idaho,Emmett,2955 West South Slope Road,83617,-116.56634,43.8350104,,
on-farm market,"Feb 12th, 2020",default-onfarmmarket-4-3.jpg,701505,"Lau Family Farm, llc",,Lori Anne Lau,farm@laufamilyfarm.com,2087094981,www.laufamilyfarm.com,https://www.facebook.com/laufamilyfarm/,,,,,https://laufamilyfarmllc.grazecart.com/blog/,"675 east highway 30, Soda Springs, Idaho 83276",Idaho,Soda Springs,675 east highway 30,83276,-111.57973,42.651939,,
on-farm market,"Feb 22nd, 2022",default-onfarmmarket-4-3.jpg,701638,Greentree Naturals Certified Organic Farm,,Diane Green,diane@greentreenaturals.com,12082638957,www.greentreenaturals.com,https://www.facebook.com/GreentreeNaturals,,,,,,"2003 Rapid Lightning Road, Sandpoint, Idaho 83864",Idaho,Sandpoint,2003 Rapid Lightning Road,83864,-116.56006,48.280716,,
on-farm market,"Jul 14th, 2015",default-onfarmmarket-4-3.jpg,701284,Black Dog Berry Farm and Market Garden,,Black Dog Berry Farm and Market Garden,leokatz4@gmail.com,208 454 0229,,,,,,,,"14623 Galloway Rd, Caldwell, Idaho 83607",Idaho,Caldwell,14623 Galloway Rd,83607,-116.68353,43.749677,,
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700575,"Grove City Gardens, LLC",,Richard Johnson,richdeere@mac.com,208-403-2664,www.grovecitygardens.com,https://www.facebook.com/GroveCityGardens?ref_type=bookmark,https://twitter.com/grovecitygarden,,,,,"246 Wet 200 North, Blackfoot, Idaho 83221",Idaho,Blackfoot,246 Wet 200 North,83221,-112.34556,43.225728,,
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700647,Richardson Farm,,Ammon Prolife,ammonrichardson@yahoo.com,(208)-365-4262,http://www.idahoberry.wordpress.com/,https://www.facebook.com/idahoberry,,,,,http://www.idahoberry.wordpress.com/,"4250 Valley View Road, Emmett, Idaho 83617",Idaho,Emmett,4250 Valley View Road,83617,-116.67799,43.870432,,
on-farm market,"Jul 27th, 2014",default-onfarmmarket-4-3.jpg,700698,Kelley Orchards,,Ron Kelley,kelleyorchards@gmail.com,208-642-7265,www.kelleyorchards.com,https://www.facebook.com/KelleyOrchards,https://www.twitter.com/KelleyOrchards,,,,,"53 Hill Road, Weiser, Idaho 83672",Idaho,Weiser,53 Hill Road,83672,-116.87755,44.159926,,
on-farm market,"Jul 28th, 2014",default-onfarmmarket-4-3.jpg,700525,"Goshen Farm, LLC",,Cassie Dayan,cassiedayan@msn.com,208-869-5627,www.goshenfarm.weebly.com,https://www.facebook.com/goshenfarm,,,,,,"Kuna Rd/cloverdale Area, Kuna, Idaho 83634",Idaho,Kuna,Kuna Rd/cloverdale Area,83634,-116.42012,43.4918307,,
on-farm market,"Jul 28th, 2014",default-onfarmmarket-4-3.jpg,700705,July Blueberries LLC.,,JAY R CAMP,julyblueberries@cableone.net,208-938-7920,,,,,,,,"2190 W Burns Street, Eagle, Idaho 83616",Idaho,Eagle,2190 W Burns Street,83616,-116.38056,43.7092380,,
on-farm market,"Mar 13th, 2019",default-onfarmmarket-4-3.jpg,701473,Giving Ground Farm,,Julie Sheen,julie.givingground@gmail.com,8019494438,www.givinggroundseeds.com,,,,,,https://givinggroundseeds.com/blogs/news,"147 ELLSWORTH RD, POCATELLO, Idaho 83202",Idaho,POCATELLO,147 ELLSWORTH RD,83202,-112.46214,43.022498,,
on-farm market,"Mar 23rd, 2015",default-onfarmmarket-4-3.jpg,700055,Red Canoe Farms,,Steve and Lisa Pointer,redcanoefarms@gmail.com,208-777-0986,,https://www.facebook.com/Redcanoefarms,,,,,,"28405 W. Highway 53, Hauser, Idaho 83854",Idaho,Hauser,28405 W. Highway 53,83854,-117.03614,47.739601,,
on-farm market,"Mar 31st, 2015",default-onfarmmarket-4-3.jpg,700182,Cabalo's Orchard & Gardens,,Chan and Cathy Cabalo,cabalosorchard@gmail.com,208-922-3301,cabalosorchard.com,https://www.facebook.com/Aplles4uall,,,,,,"2087 West King Rd, Kuna, Idaho 83634",Idaho,Kuna,2087 West King Rd,83634,-116.43932,43.473453,,
on-farm market,"Mar 5th, 2019",default-onfarmmarket-4-3.jpg,701472,Mountain Valley Farmstead,,Mountain Valley Farmstead Artisan Sheep Cheese,mvfcheese@gmail.com,7034057464,MountainValleyFarmstead.com,https://www.facebook.com/mountainvalleyfarmstead/,,,,,,"7 Mac Nab Lane, Carmen, Idaho 83462",Idaho,Carmen,7 Mac Nab Lane,83462,-113.89202,45.258484,,
on-farm market,"May 19th, 2015",default-onfarmmarket-4-3.jpg,701264,Northview Orchard,,Kent Reinke,KR@GCI.NET,208-543-6083,,NORTHVIEW ORCHARD,,,,,,"1826 E  4500 N, Buhl , Idaho 83316",Idaho,Buhl,1826 E  4500 N,83316,-114.68700,42.6568320,,
on-farm market,"Oct 1st, 2014",default-onfarmmarket-4-3.jpg,700410,Ashland Produce,,Joseph Ashcraft,ashlandproduce@live.com,208-538-6031,,,,,,,,"158 N 4544 E, Rigby, Idaho 83442",Idaho,Rigby,158 N 4544 E,83442,-111.79581,43.6501639,,
on-farm market,"Sep 9th, 2014",default-onfarmmarket-4-3.jpg,701044,Mundy Farms,,William Mundy,mundyfarms@ymail.com,2087561755,,,,,,,,"2 Scott Lane, Salmon, Idaho 83467",Idaho,Salmon,2 Scott Lane,83467,-113.79836,45.130416,,
csa enterprise,"Aug 26th, 2014",default-csa-4-3.jpg,200096,True Roots Organics,,Ian Kilgore,truerootsorganics@gmail.com,208-989-7829,www.TrueRootsOrganics.com,https://www.facebook.com/truerootsorganics,,,,,,"5444 hogg rd, Meridian, Idaho 83639",Idaho,Meridian,5444 Hogg Rd,83639,-116.8910397,43.5539387,June to October,
csa enterprise,"Feb 23rd, 2022",default-csa-4-3.jpg,200949,Spyglass Gardens llc,,Wendy Smith,spyglassgardens@gmail.com,2089917317,www.spyglassgardens.com,https://www.facebook.com/spyglassgardens,,,,,,"3445 South Linder Road, Meridian, Idaho 83642",Idaho,Meridian,3445 S Linder Rd,83642,-116.4141505,43.5735916,May to September,"Apples, Apricots, Avocados, Figs, Grapes (black, green, red, etc.), Kiwi, Plums (black, green, red, etc.), Artichoke, Arugula, Beans, other (lima, etc.), Beets, Bok Choy, Broccoli, Broccoli rabe, Broccolini/baby broccoli, Carrots, Cauliflower, Cucumbers, Eggplant (Italian, Japanese, etc.), Kale, Kohlrabi, Okra, Peanuts, Peas, Peppers, hot, Peppers, sweet, Radicchio, Radishes, Rhubarb, Rutabaga, Spinach: baby, regular, Squash, summer: zucchini, etc., Squash, winter: butternut, etc., Sweet potatoes, Tomatoes (plum, round, etc.), Turnip greens, Fresh fruits, Apples, Apricots, Avocados, Figs, Grapes (black, green, red, etc.), Kiwi, Plums (black, green, red, etc.), Fresh vegetables, Artichoke, Arugula, Beans, other (lima, etc.), Beets, Bok Choy, Broccoli, Broccoli rabe, Broccolini/baby broccoli, Carrots, Cauliflower, Cucumbers, Eggplant (Italian, Japanese, etc.), Kale, Kohlrabi, Okra, Peanuts, Peas, Peppers, hot, Peppers, sweet, Radicchio, Radishes, Rhubarb, Rutabaga, Spinach: baby, regular, Squash, summer: zucchini, etc., Squash, winter: butternut, etc., Sweet potatoes, Tomatoes (plum, round, etc.), Turnip greens, Cut flowers"
csa enterprise,"Feb 9th, 2020",default-csa-4-3.jpg,200858,Moose Meadow Farm,,Katherine Creswell,moosemeadoworganic@gmail.com,208-304-6492,http://www.moosemeadoworganic.com/csa,@moosemeadoworganicfarm,,,,,,"PO Box 94, Clark Fork, Idaho 83811",Idaho,Clark Fork,,83811,-116.1757309,48.1452051,May to October,"Artichoke, Arugula, Beans, other (lima, etc.), Beets, Bok Choy, Broccolini/baby broccoli, Cabbage, Carrots, Cauliflower, Collard Greens, Cucumbers, Garlic, Kohlrabi, Leeks, Mixed leafy greens, Mizuna, Mustard Greens, Okra, Peanuts, Peas, Potatoes (new, red, russet, etc.), Radicchio, Rhubarb, Spinach: baby, regular, Squash, winter: butternut, etc., Sweet potatoes, Tomatoes (plum, round, etc.), Turnip greens, Microgreens, MicrogreensArtichoke, Arugula, Beans, other (lima, etc.), Beets, Bok Choy, Broccolini/baby broccoli, Cabbage, Carrots, Cauliflower, Collard Greens, Cucumbers, Garlic, Kohlrabi, Leeks, Mixed leafy greens, Mizuna, Mustard Greens, Okra, Peanuts, Peas, Potatoes (new, red, russet, etc.), Radicchio, Rhubarb, Spinach: baby, regular, Squash, winter: butternut, etc., Sweet potatoes, Tomatoes (plum, round, etc.), Turnip greens, Microgreens, Cut flowers"
csa enterprise,"Jul 27th, 2014",default-csa-4-3.jpg,200094,River City Farm,,Keegan Athey,rivercityfarm.idaho@gmail.com,7203208072,http://rivercityfarm.wordpress.com/,https://www.facebook.com/RiverCityFarm,,,,,http://rivercityfarm.wordpress.com/,"3304 15th St., Lewiston, Idaho 83501",Idaho,Lewiston,3304 15th St,83501,-116.9550549,46.3838709,March to October,"Cherries (sweet, tart, etc.), Plums (black, green, red, etc.), cantaloupe, honeydew, & israeli melons, Artichoke, Arugula, Beans (string), Beans, other (lima, etc.), Beets, Bok Choy, Broccoli, Broccolini/baby broccoli, Brussels sprouts, Cabbage, Carrots, Cauliflower, Celery, Collard Greens, Cucumbers, Eggplant (Italian, Japanese, etc.), Endives, Garlic, Green beans, Kale, Kohlrabi, Leeks, Mixed leafy greens, Mizuna, Mustard Greens, Okra, Parsnips, Peanuts, Peas, Peppers, hot, Potatoes (new, red, russet, etc.), Pumpkin, Radicchio, Radishes, Rhubarb, Rutabaga, Soybeans, Spinach: baby, regular, Squash, summer: zucchini, etc., Squash, winter: butternut, etc., Sweet potatoes, Swiss chard, Tomatoes (cherry, grape, etc.), Tomatoes (plum, round, etc.), Turnip greens, Turnips, tatsoi, pac choi, cantaloupe, honeydew, & israeli melonsCherries (sweet, tart, etc.), Plums (black, green, red, etc.), cantaloupe, honeydew, & israeli melons, tatsoi, pac choiArtichoke, Arugula, Beans (string), Beans, other (lima, etc.), Beets, Bok Choy, Broccoli, Broccolini/baby broccoli, Brussels sprouts, Cabbage, Carrots, Cauliflower, Celery, Collard Greens, Cucumbers, Eggplant (Italian, Japanese, etc.), Endives, Garlic, Green beans, Kale, Kohlrabi, Leeks, Mixed leafy greens, Mizuna, Mustard Greens, Okra, Parsnips, Peanuts, Peas, Peppers, hot, Potatoes (new, red, russet, etc.), Pumpkin, Radicchio, Radishes, Rhubarb, Rutabaga, Soybeans, Spinach: baby, regular, Squash, summer: zucchini, etc., Squash, winter: butternut, etc., Sweet potatoes, Swiss chard, Tomatoes (cherry, grape, etc.), Tomatoes (plum, round, etc.), Turnip greens, Turnips, tatsoi, pac choi, Baked goods: breads, pies, etc., Canned or preserved fruits/vegetables: jams, jellies, preserves, salsas, pickles, dried fruit, etc., Cut flowers, Dry beans, Eggs, Fresh and/or dried herbs"
