Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309263,Farmers' Market at Sea Colony,,,,,http://seacolonyfarmersmarket.com/index.html,https://www.facebook.com/Farmers-Market-at-Sea-Colony-858964444197561/timeline/,,,,,,"Rt. 1 & West Way, Bethany Beach, DE, 19930",Delaware,Bethany Beach,Rt. 1 & West Way,19930,-75.05632002607747,38.52689001174966,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309264,Fenwick Island Farmers' Market,,,,302-436-5589,http://www.fenwickislandfarmersmarket.com/,,,,,,,"Coastal Hwy. and E. Essex St., Fenwick Island, DE, 19944",Delaware,Fenwick Island,Coastal Hwy. and E. Essex St.,19944,-75.05189999707598,38.46045999250396,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309265,French Street Farmers Market,,,tcasey@downtownvisions.org,302-245-0196,,,,,,,,"2nd St. and French St., Wilmington, DE, 19802",Delaware,Wilmington,2nd St. and French St.,19802,-75.55063999982114,39.73806001699438,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309266,Fresh Friday Farmers Market,,,tcasey@downtownvisions.org,302-245-0196,,,,,,,,"10th St. and Tatnall St., Nemours Plaza, Wilmington, DE, 19802",Delaware,Wilmington,10th St. and Tatnall St.,19802,-75.54992996880316,39.74658001202465,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309267,Georgetown Farmers' Market,,,,302-698-4519,https://www.georgetowncoc.com/georgetown-farmers-market,,,,,,,"413 S. Bedford St., at 16 Mile Brewery, Georgetown, DE, 19947",Delaware,Georgetown,413 S. Bedford St.,19947,-75.37916362290935,38.67841828035599,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309268,Loockerman Way Farmers' Market,,,amy@downtowndoverpartnership.com,302-359-9532,,https://www.facebook.com/loockermanwayfarmersmarket,,,,,,"Loockerman St. and S. Bradford St., Dover, DE, 19904",Delaware,Dover,Loockerman St. and S. Bradford St.,19904,-75.52571004048255,39.157850010859704,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309269,Milton Farmers' Market,,,kstoedter@comcast.net,302-684-5168,http://www.miltondefarmersmarket.org/,https://www.facebook.com/Miltonfarmkt,,,,,,"Union St. and Magnolia St., Milton, DE, 19968",Delaware,Milton,Union St. and Magnolia St.,19968,-75.31105997753845,38.77871000151089,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309270,New Castle County Farmers' Market,,,mbegatto@nccde.org,302-395-5624,http://www.nccde.org/455/Farmers-Markets,https://www.facebook.com/New-Castle-County-Farmers-Market-Program-1428440977407063,,,,,,"Glasgow Park, Newark, DE, 19702",Delaware,Newark,Glasgow Park,19702,-75.74305414077514,39.59933395760782,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309271,New Castle Farmers' Market,,,kristina.l.boyer@bankofamerica.com,302-328-4101,http://newcastlefarmersmarket.com/,http://www.facebook.com/newcastle.farmersmarket,,,,,,"110 N. Dupont Hwy., New Castle , DE, 19720",Delaware,New Castle,110 N. Dupont Hwy.,19720,-75.59668925304892,39.67335522935644,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309272,Smyrna Farmers' Market,,,smyrnafarmersmarket@gmail.com,302-698-4523,http://smyrnafarmersmarket.com/,https://www.facebook.com/SmyrnaFarmersMarket,,,,,,"106 W. Commerce St., Smyrna, DE, 19977",Delaware,Smyrna,106 W. Commerce St.,19977,-75.60858466721314,39.29909983833365,,
farmers market,"Mar 20th, 2023",default-farmersmarket-4-3.jpg,309273,Southbridge Farmers Market,,,grenardo@hotmail.com,908-313-3159,,,,,,,,"1210 Lobdell St., Elbert-Palmer School, Wilmington, DE, 19809",Delaware,Wilmington,1210 Lobdell St.,19809,-75.5423360035271,39.73123640637354,,
farmers market,"May 9th, 2022",farmersmarket_301723_14135_20220509210100.png,301723,Westside Farmers Market at Cool Spring Park,"West Side Grows Together is a coalition of  residents, businesses, churches, and local leadership working together to transform & strengthen our community.

Our weekly farmers market is a community-based initiative to promote access to the best local produce, grass-fed meats, bakery goods, and much more! We are located at the historic Cool Spring Park. Held every Wednesday from 3:30-6:30 pm, STARTING JUNE 15th through October. 

*Accepting WIC, SFMNP, SNAP, and EBT 

CHECK OUT OUR FARMERS MARKET FACEBOOK PAGE @coolspringfarmersmarket
",Britt Salen,bsalen@westsidegrows.org,302-888-5335,westsidegrows.org,https://www.facebook.com/westsidegrowsde,https://twitter.com/westsidegrowsde,https://www.instagram.com/westsidegrowsde/,,https://www.youtube.com/channel/UCa_GrfHopF-xdq8CDwUWnLg,,"West 10th Street & North Van Buren Street, Wilmington, DE, USA",Delaware,Wilmington,West 10th Street & North Van Buren Street,19806,-75.5584068,39.74985600000001,,
